OwnCar,OwnProperty,ChildrenCount,TotalIncome,IncomeType,EducationType,FamilyStatus,HousingType,FamilyMembers,Target,AccountLength,Age,Unemployed,YearsEmployed
0,0,0,157500.0,3.0,1.0,4.0,5.0,2,0,20,40.69901551641411,0,2.5325657149467236
0,1,2,135000.0,2.0,1.0,4.0,5.0,4,0,53,47.36308573282527,0,1.0294537392648304
0,1,0,189000.0,3.0,1.0,4.0,5.0,2,0,5,39.85026376329682,0,0.7009046735420121
0,1,0,76500.0,1.0,1.0,4.0,5.0,2,0,16,64.08349526923568,1,0.0
0,1,1,202500.0,3.0,1.0,0.0,5.0,2,0,24,33.27106872219739,0,3.3676279236588864
0,0,1,45000.0,3.0,1.0,4.0,5.0,3,0,48,33.70639623428012,0,10.866760348782211
0,1,1,157500.0,3.0,1.0,4.0,5.0,3,1,6,46.01329665448069,0,1.281341356318991
0,0,0,67500.0,2.0,1.0,1.0,5.0,1,0,31,40.71818087858127,0,1.4483537980614236
1,0,0,90000.0,3.0,1.0,0.0,5.0,1,0,12,53.05246038759207,0,0.28200461474541894
0,1,0,225000.0,4.0,3.0,4.0,5.0,2,1,7,24.657607382497506,0,0.44901705648785156
0,0,0,157500.0,3.0,1.0,4.0,2.0,2,0,46,49.95588544315451,0,6.617525765433763
1,1,0,90000.0,2.0,1.0,4.0,5.0,2,0,5,37.6435092051919,0,2.5325657149467236
1,1,0,157500.0,2.0,3.0,0.0,5.0,1,1,16,43.39311785534122,0,3.115740306604726
1,1,0,216000.0,3.0,3.0,4.0,5.0,2,0,44,50.730713656484156,0,4.9528771657714845
0,1,0,114750.0,3.0,1.0,2.0,5.0,1,0,38,55.64799800680233,0,11.534810115751942
0,1,0,225000.0,2.0,1.0,4.0,5.0,2,0,31,50.952484275847056,0,0.366879790057147
0,0,0,225000.0,3.0,1.0,4.0,5.0,2,0,26,49.7916109102931,0,1.0294537392648304
0,1,0,126000.0,3.0,3.0,0.0,5.0,1,0,46,54.01346640483131,0,7.953625299373224
0,0,0,135000.0,1.0,1.0,0.0,5.0,1,0,34,64.13277762909411,1,0.0
1,1,1,234000.0,3.0,1.0,0.0,5.0,2,0,5,56.587100752993386,0,7.786612857630791
1,1,0,301500.0,3.0,1.0,4.0,3.0,2,0,7,24.665821109140577,0,2.365553273204291
0,1,0,180000.0,4.0,3.0,0.0,5.0,1,0,33,33.97744921350145,0,8.952962040946796
1,1,0,418500.0,3.0,3.0,4.0,5.0,2,0,30,52.12430927692511,0,0.1998673483147144
0,1,0,315000.0,2.0,3.0,4.0,5.0,2,0,40,48.8360807108159,0,1.281341356318991
0,1,2,76500.0,4.0,3.0,4.0,5.0,4,0,15,39.959780118537765,0,5.867338732033328
0,0,0,81000.0,1.0,1.0,4.0,5.0,2,0,45,55.541219560442414,1,0.0
0,0,2,216000.0,3.0,3.0,4.0,5.0,4,1,58,34.385397636773945,0,11.704560466375398
1,0,1,180000.0,2.0,1.0,4.0,5.0,3,0,23,28.726139979698406,0,2.9542036826243403
0,0,1,270000.0,3.0,1.0,1.0,5.0,2,0,50,40.64699524767466,0,3.5373782742823425
0,0,1,225000.0,3.0,2.0,4.0,0.0,3,0,11,43.30550477114846,0,20.203029633072298
1,0,2,180000.0,2.0,1.0,4.0,5.0,4,0,13,33.78853350071083,0,9.536136632604798
0,0,0,180000.0,3.0,1.0,4.0,5.0,2,0,10,49.923030536582225,0,8.117899832234633
0,0,0,90000.0,3.0,1.0,4.0,5.0,2,0,56,27.710375784838693,0,9.45126145729307
1,0,0,157500.0,3.0,1.0,3.0,5.0,2,0,34,48.11874858398775,0,6.116488440206465
1,0,0,225000.0,2.0,1.0,4.0,3.0,2,0,12,29.468113286455768,0,4.032939781747594
1,0,2,180000.0,2.0,1.0,4.0,5.0,4,0,25,40.46903117040813,0,8.033024656922905
0,0,0,117000.0,3.0,1.0,3.0,5.0,2,0,46,42.22950658090623,0,18.62051829984072
0,0,0,90000.0,3.0,1.0,0.0,5.0,1,0,1,42.11451440790324,0,0.7885177577347637
0,0,0,126000.0,1.0,1.0,3.0,5.0,2,0,6,61.468792287858264,1,0.0
0,0,0,90000.0,1.0,1.0,4.0,5.0,2,0,37,56.05320852119381,1,0.0
0,0,2,157500.0,3.0,1.0,4.0,5.0,4,0,47,36.321099215657554,0,8.95569994982782
0,0,2,157500.0,2.0,1.0,4.0,5.0,4,0,4,41.05220576206614,0,2.535303623827747
0,0,0,207000.0,2.0,3.0,4.0,5.0,2,0,19,29.221701487163656,0,1.2840792652000144
1,0,2,135000.0,4.0,1.0,4.0,5.0,4,0,34,38.43476487180768,0,17.955206441752015
0,0,0,112500.0,1.0,1.0,4.0,5.0,2,0,26,61.23333212409024,1,0.0
1,0,0,95850.0,2.0,1.0,4.0,5.0,2,0,29,51.83135302665559,0,18.283755507474833
1,0,1,121500.0,3.0,1.0,1.0,5.0,2,0,3,39.34922643806953,0,0.9555301994771963
1,0,0,207000.0,3.0,1.0,3.0,5.0,2,0,3,31.915803826090766,0,1.7878544993083356
1,0,0,121500.0,3.0,1.0,4.0,5.0,2,0,1,42.207603309858044,0,4.621590191167643
0,0,0,202500.0,3.0,1.0,0.0,5.0,1,0,19,56.58983866187441,0,35.8720821591697
0,0,2,135000.0,3.0,3.0,3.0,5.0,4,0,37,37.3286496838742,0,17.369293941212987
1,0,1,144000.0,3.0,1.0,4.0,5.0,3,0,51,33.172504002480544,0,0.5366301406806031
0,0,1,360000.0,3.0,3.0,4.0,5.0,3,0,22,30.423643485932967,0,1.2840792652000144
0,0,0,81000.0,3.0,1.0,0.0,5.0,1,0,33,48.94285915717582,0,1.0321916481458537
0,0,0,67500.0,2.0,1.0,4.0,5.0,2,0,31,47.94078450672122,0,3.0336030401740213
0,0,0,67500.0,3.0,1.0,4.0,5.0,2,0,4,32.84669284563875,0,8.536799891031226
1,0,1,337500.0,2.0,3.0,1.0,5.0,2,0,14,41.9803568727331,0,0.5366301406806031
0,0,0,117000.0,2.0,1.0,0.0,0.0,1,1,34,27.436584896736342,0,1.4510917069424472
1,0,4,202500.0,3.0,2.0,4.0,5.0,6,0,18,34.08148975098034,0,12.033109532098216
1,0,2,184500.0,3.0,3.0,4.0,5.0,4,0,13,34.27314337265199,0,2.535303623827747
1,0,2,157500.0,3.0,1.0,1.0,0.0,3,0,34,38.2732282478273,0,4.451839840544187
1,0,0,72000.0,1.0,1.0,4.0,5.0,2,0,42,64.96510192892525,1,0.0
0,0,1,189000.0,3.0,1.0,4.0,5.0,3,0,19,51.96277265294472,0,12.284997149152376
0,0,2,90000.0,3.0,1.0,4.0,0.0,4,0,32,30.390788579360684,0,5.0322765233211655
1,0,1,202500.0,3.0,1.0,1.0,0.0,2,0,25,37.6325575696678,0,1.7029793239966076
0,0,0,180000.0,3.0,1.0,4.0,5.0,2,0,57,50.3282410509737,0,12.452009590894809
1,0,0,202500.0,4.0,1.0,4.0,5.0,2,0,37,31.891162646161554,0,11.704560466375398
1,0,0,126000.0,2.0,2.0,4.0,5.0,2,0,6,28.36199809852228,0,7.956363208254247
0,0,1,315000.0,3.0,1.0,4.0,5.0,3,0,11,48.01470804650886,0,4.7886026329100755
1,0,1,180000.0,3.0,3.0,0.0,5.0,2,1,25,40.748297876272524,0,17.0325311488471
0,0,0,157500.0,2.0,1.0,4.0,5.0,2,0,39,46.292563360345085,0,8.033024656922905
0,0,0,121500.0,2.0,1.0,0.0,5.0,1,0,39,33.336778535341956,0,3.5373782742823425
1,0,0,225000.0,3.0,1.0,0.0,3.0,1,0,27,25.977279463150825,0,4.955615074652508
0,0,0,180000.0,2.0,2.0,4.0,5.0,2,1,48,30.727551371726573,0,6.368376057260626
0,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,12,38.54975704481067,0,5.1171516986328935
1,0,4,202500.0,4.0,1.0,4.0,5.0,6,0,29,39.85026376329682,0,5.0322765233211655
1,0,0,135000.0,1.0,1.0,4.0,5.0,2,0,26,57.80547020504884,1,0.0
1,0,0,58500.0,1.0,1.0,4.0,5.0,2,0,18,55.6206189179921,1,0.0
1,0,0,247500.0,3.0,1.0,0.0,5.0,1,1,36,27.73227905588688,0,3.0336030401740213
0,0,0,198000.0,1.0,1.0,0.0,5.0,1,1,21,54.06001085580871,1,0.0
0,0,0,81000.0,3.0,1.0,4.0,5.0,2,0,48,25.112100256747404,0,5.95495181622608
0,0,0,247500.0,3.0,1.0,4.0,5.0,2,0,22,41.78048952441838,0,1.7029793239966076
0,0,0,112500.0,2.0,3.0,0.0,0.0,1,0,28,24.783551191024586,0,0.621505315992331
0,0,0,72000.0,1.0,1.0,4.0,5.0,2,0,52,61.676873362816046,1,0.0
0,0,1,292500.0,3.0,2.0,4.0,5.0,3,0,24,34.09791720426648,0,11.033772790524644
1,0,0,56250.0,1.0,1.0,4.0,5.0,2,0,48,58.43245133880322,1,0.0
0,0,0,49500.0,1.0,3.0,4.0,2.0,2,0,11,57.92593819581387,1,0.0
0,0,1,202500.0,3.0,1.0,1.0,5.0,2,0,28,22.653458081588315,0,2.031528389719426
0,0,0,85500.0,1.0,1.0,4.0,5.0,2,1,40,59.97389403881944,1,0.0
1,0,1,225000.0,3.0,1.0,4.0,5.0,3,0,27,33.50926679484643,0,7.118563090661061
0,0,1,180000.0,3.0,1.0,4.0,5.0,3,0,60,29.175157036186256,0,2.535303623827747
0,0,0,67500.0,3.0,1.0,0.0,5.0,1,0,14,23.713028818544405,0,1.3689544405117424
0,0,0,261000.0,2.0,1.0,4.0,5.0,2,0,28,30.412691850408873,0,7.118563090661061
0,0,1,135000.0,3.0,3.0,4.0,5.0,3,0,34,28.931483145775164,0,4.117814957059322
1,0,0,76500.0,3.0,3.0,4.0,5.0,2,0,24,26.360586706494114,0,6.450513323691331
1,0,0,180000.0,2.0,3.0,0.0,5.0,1,0,38,27.74049278252995,0,3.0336030401740213
1,0,1,166500.0,4.0,1.0,4.0,0.0,3,0,17,33.87340867602256,0,14.787445866407843
1,0,1,99000.0,1.0,1.0,4.0,5.0,3,0,51,51.17699280409098,1,0.0
0,0,0,180000.0,2.0,1.0,3.0,3.0,2,0,16,39.81467094784352,0,8.703812332773659
0,0,0,270000.0,3.0,1.0,4.0,0.0,2,0,46,32.21971171188437,0,1.7029793239966076
1,0,0,225000.0,2.0,1.0,4.0,5.0,2,0,4,36.10754232293772,0,0.621505315992331
0,0,0,225000.0,2.0,1.0,0.0,5.0,1,0,18,52.020268739446216,0,3.2033533907974774
0,0,1,270000.0,3.0,3.0,4.0,5.0,3,1,20,27.674782969385387,0,4.032939781747594
0,0,0,135000.0,4.0,3.0,0.0,5.0,1,0,38,28.39211509621354,0,3.789265891336503
1,0,2,360000.0,3.0,1.0,4.0,5.0,4,0,21,43.888679362806464,0,6.954288557799652
0,0,0,180000.0,2.0,1.0,4.0,5.0,2,0,40,38.52237795600043,0,4.284827398801754
0,0,0,135000.0,3.0,1.0,4.0,0.0,2,0,3,27.417419534569177,0,1.620842057565903
1,0,1,157500.0,3.0,3.0,4.0,5.0,3,0,56,26.549502419284735,0,0.7036425824230357
0,0,0,90000.0,3.0,1.0,4.0,5.0,2,0,30,39.82562258336761,0,0.9555301994771963
1,0,0,225000.0,2.0,1.0,4.0,5.0,2,0,34,38.12811907713305,0,1.3689544405117424
0,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,46,57.008738720671005,0,35.11915721688824
0,0,0,225000.0,3.0,1.0,4.0,5.0,2,0,6,50.596556121314,0,2.7023160655701797
1,0,0,180000.0,3.0,3.0,4.0,0.0,2,0,19,35.47234746254027,0,15.203608016323413
0,0,2,47250.0,3.0,1.0,4.0,0.0,4,0,0,31.899376372804625,0,0.8706550241654682
0,0,0,112500.0,3.0,1.0,4.0,5.0,2,0,13,27.00947111129668,0,0.5366301406806031
0,0,1,135000.0,1.0,0.0,4.0,5.0,3,0,12,52.37072107621722,1,0.0
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,40,24.364651132227994,0,6.368376057260626
0,0,0,202500.0,1.0,1.0,4.0,5.0,2,0,36,56.30509613824797,1,0.0
0,0,2,112500.0,2.0,1.0,4.0,5.0,4,0,44,41.51217445407808,0,4.955615074652508
1,0,0,112500.0,3.0,1.0,4.0,5.0,2,0,26,38.33072433432879,0,6.535388499003059
0,0,0,135000.0,3.0,1.0,4.0,5.0,2,1,50,26.749369767599447,0,0.2847425236264424
0,0,0,135000.0,3.0,3.0,0.0,5.0,1,0,54,37.74207392490874,0,0.8706550241654682
0,0,0,180000.0,3.0,1.0,0.0,0.0,1,0,13,28.129275843635284,0,3.2033533907974774
0,0,0,112500.0,2.0,1.0,4.0,5.0,2,1,31,55.179815588147314,0,15.622508075120006
1,0,0,360000.0,2.0,2.0,0.0,5.0,1,0,39,25.829432383575558,0,3.4525030989706145
0,0,0,90000.0,3.0,1.0,4.0,5.0,2,0,46,28.575554991242115,0,4.369702574113482
1,0,0,652500.0,3.0,3.0,0.0,5.0,1,0,20,52.395362256146434,0,0.9555301994771963
0,0,2,180000.0,2.0,1.0,4.0,5.0,4,0,15,37.75850137819488,0,3.704390716024775
1,0,0,225000.0,2.0,1.0,0.0,5.0,1,0,15,47.83948187812335,0,7.203438265972789
0,1,1,157500.0,2.0,1.0,3.0,5.0,3,1,18,35.568174273376094,0,4.369702574113482
1,0,0,202500.0,4.0,1.0,4.0,5.0,2,0,32,33.525694248132574,0,8.95569994982782
0,1,1,157500.0,2.0,1.0,4.0,5.0,3,0,4,27.168269826396042,0,5.202026873944622
0,1,1,180000.0,3.0,1.0,4.0,5.0,3,0,39,30.322340857335096,0,0.9555301994771963
0,1,1,166500.0,3.0,1.0,4.0,5.0,3,0,3,40.45260371712199,0,21.536391258130735
1,1,2,157500.0,3.0,3.0,4.0,5.0,4,0,22,32.345655520411455,0,4.20269013237105
0,1,1,247500.0,3.0,1.0,4.0,5.0,3,0,42,47.1221497512952,0,1.1170668234575818
0,1,0,67500.0,1.0,0.0,0.0,5.0,1,0,52,60.630992170265074,1,0.0
1,1,1,1575000.0,2.0,3.0,0.0,5.0,2,1,39,27.767871871340184,0,6.787276116057219
1,1,0,180000.0,2.0,3.0,3.0,0.0,2,0,11,26.99304365801054,0,2.116403565031154
0,0,0,135000.0,4.0,3.0,1.0,0.0,1,0,44,53.42755390429229,0,5.451176582117759
0,0,2,108000.0,2.0,1.0,4.0,5.0,4,1,26,37.2246091463953,0,3.6222534495940706
0,1,0,157500.0,1.0,1.0,4.0,5.0,2,0,33,56.340688953701274,1,0.0
0,1,0,135000.0,1.0,1.0,4.0,5.0,2,0,28,58.57208469173541,1,0.0
1,1,0,405000.0,3.0,1.0,4.0,5.0,2,0,33,49.25771867849352,0,1.8699917657390404
0,1,0,135000.0,1.0,1.0,4.0,5.0,2,0,45,58.476257880899595,1,0.0
0,1,0,247500.0,2.0,3.0,0.0,1.0,1,0,9,26.604260596905203,0,3.789265891336503
0,1,0,382500.0,2.0,1.0,0.0,5.0,1,0,21,45.21382726122183,0,14.201533365868817
0,1,0,114750.0,1.0,1.0,1.0,5.0,1,0,25,58.22984608160748,1,0.0
0,0,1,67500.0,2.0,1.0,4.0,5.0,3,0,3,30.95479780885152,0,5.620926932741215
1,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,17,57.05254526276738,1,0.0
0,1,1,225000.0,3.0,1.0,0.0,5.0,2,1,25,33.657113874421704,0,4.87073989934078
0,1,0,135000.0,2.0,3.0,3.0,5.0,2,0,11,56.3899713135597,0,14.11665819055709
0,1,0,27000.0,3.0,1.0,4.0,5.0,2,0,28,52.37072107621722,0,3.6222534495940706
0,1,0,157500.0,3.0,1.0,4.0,5.0,2,0,50,54.28178147517161,0,2.8693285073126122
0,1,1,198000.0,3.0,1.0,0.0,5.0,2,0,34,50.73345156536518,0,4.369702574113482
0,0,1,216000.0,3.0,1.0,4.0,2.0,3,0,43,35.444968373730035,0,6.620263674314787
0,1,1,54000.0,4.0,1.0,4.0,5.0,3,0,10,23.425548386036937,0,3.0336030401740213
0,1,0,153000.0,3.0,1.0,4.0,5.0,2,0,49,37.711956927217486,0,5.0322765233211655
1,0,0,135000.0,3.0,1.0,4.0,5.0,2,0,11,28.961600143466423,0,3.789265891336503
0,1,0,126000.0,3.0,1.0,4.0,5.0,2,0,40,62.45443948502672,0,6.116488440206465
0,0,0,112500.0,1.0,1.0,4.0,5.0,2,1,35,65.71255105344467,1,0.0
1,1,0,103500.0,3.0,1.0,4.0,5.0,2,0,11,50.769044380818485,0,3.704390716024775
0,1,0,153000.0,3.0,3.0,0.0,5.0,1,0,21,29.465375377574745,0,1.8699917657390404
1,1,0,144000.0,2.0,3.0,4.0,5.0,2,0,39,52.75950413732256,0,6.450513323691331
0,1,0,74700.0,1.0,1.0,4.0,5.0,2,0,18,60.962279144868916,1,0.0
0,0,1,162000.0,2.0,3.0,4.0,5.0,3,0,44,47.02358503157836,0,26.032037640771296
0,1,2,135000.0,3.0,2.0,4.0,5.0,4,0,15,29.016358321086894,0,5.95495181622608
1,0,1,315000.0,4.0,3.0,4.0,2.0,3,0,22,24.901281272908594,0,2.535303623827747
0,1,0,180000.0,1.0,1.0,0.0,5.0,1,0,31,64.15194299126128,1,0.0
0,1,0,117000.0,1.0,3.0,0.0,5.0,1,0,40,62.22445513902074,1,0.0
0,1,0,112500.0,1.0,1.0,4.0,5.0,2,1,16,64.38466524614827,1,0.0
0,1,0,180000.0,1.0,1.0,3.0,5.0,2,0,37,66.27382237405448,1,0.0
1,1,0,247500.0,4.0,1.0,3.0,5.0,2,1,59,32.613970590751755,0,4.7886026329100755
0,1,0,202500.0,2.0,1.0,0.0,5.0,1,0,5,31.844618195184154,0,1.9548669410507682
0,1,0,90000.0,1.0,1.0,0.0,5.0,1,0,12,63.68923639036831,1,0.0
0,1,1,157500.0,2.0,1.0,4.0,5.0,3,0,60,32.6769424950153,0,3.285490657228182
0,1,1,121500.0,3.0,3.0,4.0,5.0,3,0,33,32.80288630354237,0,8.117899832234633
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,10,42.58817264432031,0,9.621011807916526
0,1,0,247500.0,1.0,1.0,0.0,5.0,1,0,58,63.73851875022673,1,0.0
1,1,0,81000.0,3.0,1.0,4.0,5.0,2,0,27,54.897810973401896,0,20.78894213361132
0,1,0,112500.0,3.0,1.0,2.0,5.0,1,0,9,61.41950992799984,0,2.450428448516019
0,1,0,270000.0,3.0,3.0,0.0,5.0,1,0,40,45.63546522889945,0,1.0321916481458537
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,20,50.47335022166794,0,5.95495181622608
0,0,2,202500.0,3.0,1.0,4.0,0.0,4,0,26,29.991053882731254,0,2.0397421163624965
1,1,0,270000.0,3.0,1.0,4.0,5.0,2,0,39,51.688981764842374,0,5.544265484072557
0,1,1,112500.0,3.0,1.0,4.0,5.0,3,0,47,34.702995066972676,0,5.963165542869151
1,0,0,157500.0,3.0,2.0,4.0,0.0,2,0,14,24.980680630458277,0,2.628392525782546
0,1,1,234000.0,4.0,1.0,3.0,0.0,3,1,42,40.58676125229214,0,15.964746685247942
0,1,0,180000.0,1.0,3.0,1.0,5.0,1,0,7,58.681601046976354,1,0.0
0,0,0,90000.0,3.0,1.0,3.0,5.0,2,0,40,31.866521466232342,0,9.125450300451275
1,1,0,270000.0,2.0,1.0,3.0,5.0,2,0,11,29.558464279529545,0,2.7105297922132503
0,1,0,148500.0,1.0,1.0,4.0,5.0,2,0,51,66.15883020105149,1,0.0
1,1,0,157500.0,2.0,1.0,4.0,5.0,2,0,16,24.498808667398144,0,0.6297190426354016
0,1,0,202500.0,1.0,1.0,4.0,5.0,2,0,18,63.54138931079304,1,0.0
0,0,0,135000.0,3.0,1.0,4.0,5.0,2,1,43,43.59298520365593,0,5.71127792581499
1,0,0,112500.0,3.0,1.0,4.0,5.0,2,0,51,57.16206161800832,0,4.878953625983851
0,0,0,247500.0,3.0,3.0,3.0,5.0,2,0,26,41.410871825480214,0,0.5448438673236735
1,1,0,81000.0,3.0,1.0,4.0,5.0,2,0,49,50.32550314209268,0,6.710614667388562
0,1,0,144000.0,4.0,1.0,3.0,5.0,2,0,12,44.658031758374065,0,20.54526824320023
0,1,0,67500.0,1.0,3.0,4.0,5.0,2,0,36,62.99928335235039,1,0.0
1,1,0,225000.0,3.0,3.0,0.0,0.0,1,0,5,25.856811472385793,0,1.8152335881185706
0,1,0,62100.0,1.0,1.0,4.0,5.0,2,0,19,63.72756711470264,1,0.0
0,1,2,135000.0,3.0,1.0,4.0,5.0,4,0,16,35.32723829184603,0,12.15357752286325
0,1,3,157500.0,3.0,1.0,4.0,5.0,5,0,57,31.33810505219481,0,2.5298278060657
0,1,0,90000.0,3.0,3.0,0.0,5.0,1,0,7,32.43874442236625,0,1.2786034474379675
0,0,1,202500.0,3.0,1.0,4.0,5.0,3,0,23,39.56552123967038,0,5.445700764355712
0,1,0,247500.0,1.0,1.0,1.0,5.0,1,1,5,45.69296131540094,1,0.0
1,1,0,315000.0,3.0,3.0,0.0,5.0,1,0,5,28.277122923210552,0,1.4866845223957523
0,0,0,202500.0,3.0,1.0,0.0,5.0,1,0,40,43.43418648855656,0,4.194476405727979
1,0,1,157500.0,3.0,1.0,4.0,5.0,3,0,40,38.47583350502303,0,4.44636402278214
1,0,1,292500.0,2.0,1.0,4.0,5.0,3,0,53,25.53921404218707,0,2.737908881023485
1,1,1,270000.0,3.0,3.0,4.0,5.0,3,0,49,56.78149228354606,0,0.32033533907974776
0,1,0,58500.0,1.0,1.0,4.0,5.0,2,1,49,55.27564239898314,1,0.0
0,0,0,81000.0,1.0,1.0,4.0,5.0,2,0,34,65.37305035219775,1,0.0
1,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,12,27.45848816778453,0,2.4038839975386197
1,1,0,315000.0,2.0,1.0,4.0,5.0,2,0,6,46.07626855874423,0,6.946074831156581
1,1,4,112500.0,3.0,3.0,4.0,5.0,6,0,42,37.42995231247206,0,5.404632131140359
0,1,1,180000.0,3.0,3.0,1.0,5.0,2,1,47,41.86536469973011,0,6.776324480533125
1,1,0,99000.0,3.0,1.0,4.0,5.0,2,0,36,42.678523637394086,0,7.6141245981263115
0,1,0,180000.0,1.0,1.0,3.0,5.0,2,0,7,58.243535626012594,1,0.0
1,0,1,180000.0,2.0,1.0,4.0,2.0,3,0,21,43.62584011022821,0,9.111760756046158
1,1,0,85500.0,1.0,1.0,4.0,5.0,2,0,50,57.79725647840577,1,0.0
0,1,0,315000.0,3.0,3.0,4.0,5.0,2,0,5,36.47989793075691,0,4.531239198093868
0,1,0,315000.0,2.0,1.0,4.0,5.0,2,0,5,63.44830040883824,0,6.4450375059292835
0,1,0,112500.0,1.0,1.0,4.0,0.0,2,0,36,58.45435460985141,1,0.0
0,0,1,180000.0,2.0,3.0,0.0,5.0,2,1,4,50.70333456767392,0,6.861199655844853
0,1,0,180000.0,2.0,1.0,0.0,5.0,1,0,15,27.431109078974295,0,2.0260525719573788
0,1,0,202500.0,3.0,1.0,1.0,5.0,1,0,6,41.9803568727331,0,3.0281272224119746
0,1,0,180000.0,1.0,1.0,4.0,5.0,2,1,55,53.99430104266415,1,0.0
1,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,38,59.8999704990318,1,0.0
0,1,0,157500.0,3.0,3.0,4.0,5.0,2,0,10,28.29902619425874,0,2.6968402478081326
0,0,1,99000.0,2.0,1.0,4.0,5.0,3,0,19,35.55996054673302,0,14.278194814537475
0,1,1,225000.0,2.0,1.0,4.0,5.0,3,0,1,44.42530950348707,0,4.774913088504958
0,1,0,247500.0,3.0,1.0,1.0,5.0,1,0,39,47.13036347793827,0,14.193319639225747
0,1,0,117000.0,1.0,1.0,4.0,5.0,2,0,27,62.35039894754782,1,0.0
0,0,0,202500.0,3.0,1.0,1.0,5.0,1,0,52,39.86942912546399,0,12.739490023402276
1,0,0,135000.0,3.0,1.0,4.0,0.0,2,1,26,25.073769532413074,0,2.0123630275522615
0,1,0,67500.0,3.0,1.0,4.0,5.0,2,1,38,53.71777224568078,0,6.0124479027275735
1,1,0,112500.0,1.0,1.0,4.0,5.0,2,0,28,60.23673329139769,1,0.0
0,0,1,180000.0,2.0,1.0,4.0,5.0,3,0,34,38.66474921781366,0,2.179375469294694
0,1,0,72000.0,1.0,1.0,4.0,5.0,2,0,27,60.724081072219874,1,0.0
1,1,1,180000.0,2.0,3.0,4.0,5.0,3,0,32,41.42729927876635,0,4.013774419580429
0,0,1,157500.0,3.0,3.0,4.0,5.0,3,0,53,43.18503678038343,0,0.8460138442362569
0,0,2,130500.0,3.0,1.0,4.0,5.0,4,0,43,42.262361487478515,0,9.516971270437633
0,1,0,112500.0,1.0,1.0,2.0,5.0,1,0,18,63.02118662339858,1,0.0
1,0,0,112500.0,4.0,1.0,2.0,5.0,1,0,59,53.49326371743685,0,16.098904220418092
0,1,0,112500.0,2.0,1.0,0.0,5.0,1,0,21,22.305743653698332,0,1.180038727721122
0,1,0,157500.0,1.0,3.0,4.0,5.0,2,0,34,61.36748965926039,1,0.0
1,1,0,225000.0,3.0,1.0,0.0,5.0,1,0,56,27.863698682176008,0,0.5174647785134386
1,0,2,180000.0,3.0,1.0,4.0,5.0,4,0,49,25.577544766521395,0,1.6838139618294432
1,1,0,202500.0,3.0,1.0,4.0,5.0,2,0,19,34.87274541759613,0,14.932555037102087
0,0,0,67500.0,1.0,1.0,0.0,5.0,1,0,14,67.59075654582678,1,0.0
0,0,0,180000.0,1.0,1.0,3.0,5.0,2,1,42,54.86221815794859,1,0.0
0,1,0,112500.0,3.0,1.0,4.0,5.0,2,0,44,61.35106220597425,0,7.351285345548058
0,1,0,360000.0,2.0,3.0,4.0,5.0,2,0,59,30.360671581669425,0,10.68332045375364
0,1,0,157500.0,3.0,1.0,0.0,5.0,1,0,13,46.84835886319285,0,11.35137022072337
0,1,0,360000.0,2.0,1.0,0.0,5.0,1,0,26,50.86213328277328,0,6.683235578578327
1,1,1,90000.0,3.0,1.0,4.0,5.0,3,0,3,36.64691037249935,0,0.5174647785134386
0,0,1,225000.0,4.0,3.0,3.0,2.0,3,0,24,39.05627018780002,0,16.517804279214683
0,1,0,157500.0,3.0,1.0,1.0,5.0,1,0,50,53.255065644787805,0,0.7611386689245289
1,1,0,180000.0,1.0,1.0,0.0,5.0,1,0,5,61.400344565832675,1,0.0
1,1,0,180000.0,3.0,1.0,1.0,5.0,1,0,1,52.348817805169034,0,5.264998778208161
0,1,1,108000.0,3.0,1.0,4.0,5.0,3,0,1,34.8344146932618,0,3.099312853318585
0,1,3,494100.0,2.0,3.0,4.0,5.0,5,0,50,36.26634103803708,0,5.760560285673413
1,1,0,211500.0,1.0,1.0,4.0,5.0,2,0,8,55.46182020289274,1,0.0
0,1,0,157500.0,4.0,3.0,1.0,5.0,1,0,34,56.847202096690616,0,31.18204424597647
0,0,0,54000.0,1.0,1.0,0.0,5.0,1,0,0,55.1195815927648,1,0.0
0,0,1,157500.0,3.0,1.0,4.0,5.0,3,0,30,31.611895940297156,0,1.6838139618294432
0,1,0,135000.0,3.0,1.0,4.0,5.0,2,0,28,27.844533320008843,0,6.0124479027275735
0,1,0,135000.0,2.0,3.0,4.0,5.0,2,1,25,50.79642346962872,0,11.181619870099913
1,1,0,675000.0,2.0,1.0,4.0,5.0,2,0,2,39.644920597220064,0,10.179545219645318
0,1,0,216000.0,3.0,1.0,4.0,5.0,2,0,14,46.95513730955277,0,13.098156086816353
0,1,0,247500.0,1.0,1.0,0.0,5.0,1,0,7,59.76855087274268,1,0.0
0,1,0,135000.0,3.0,1.0,4.0,5.0,2,1,42,55.56859864925265,0,4.846098719411568
0,1,0,270000.0,1.0,1.0,4.0,5.0,2,0,49,46.67313269480735,1,0.0
